epoch	accuracy	loss	val_accuracy	val_f1	val_loss
0	0.82020664	0.39726071068094837	0.871207058429718	0.8729933384296167	0.3109234996346276
1	0.9138867	0.2258873634258934	0.8820598125457764	0.8820728601483777	0.2949539957582489
2	0.9276754	0.19110503402505843	0.8801771998405457	0.8796975761618858	0.2939198547225458
3	0.93922675	0.16583051001045054	0.8817275762557983	0.882791922739245	0.2903983304270874
4	0.94679356	0.14616174440631566	0.8846068382263184	0.8864181382166993	0.29823561966881273
5	0.95390785	0.1289473062259357	0.8765227198600769	0.8745640679491505	0.314226189727667
6	0.9613364	0.11206981006934544	0.8787375688552856	0.882791922739245	0.3179800528426503
7	0.94751	0.14525559085118003	0.8790697455406189	0.882791922739245	0.3088009543461129
8	0.9476357	0.14513590838579862	0.8805094361305237	0.882791922739245	0.3058054840907966
9	0.94701976	0.14525549280109734	0.8862680196762085	0.882791922739245	0.2954034142980016
10	0.94753516	0.14434973155305308	0.8816168308258057	0.882791922739245	0.30209408942383126
11	0.9473843	0.1447162633382623	0.8827242255210876	0.882791922739245	0.29796709109382374
12	0.946693	0.145162977187767	0.8813953399658203	0.882791922739245	0.30018392799964644
13	0.9476608	0.1445485184952883	0.8790697455406189	0.882791922739245	0.305101036418184
14	0.94734657	0.14461964833416213	0.8844961524009705	0.882791922739245	0.29967989962494385
15	0.94815105	0.14360665127703554	0.8808416128158569	0.882791922739245	0.3048013728718425
16	0.94789964	0.14468080709917597	0.8805094361305237	0.882791922739245	0.3006139967594696
17	0.94701976	0.14514609301087844	0.8780730962753296	0.882791922739245	0.30239144007232893
18	0.94761056	0.14456550826705172	0.8789590001106262	0.882791922739245	0.3057143898369334
19	0.9474471	0.14499888855029042	0.8720930218696594	0.882791922739245	0.3267679648211892
20	0.9474346	0.14446741912496458	0.881506085395813	0.882791922739245	0.3029673557476876
21	0.94794995	0.144561024264946	0.8748615980148315	0.882791922739245	0.3191614840843881
22	0.94708264	0.144807657944979	0.8806201815605164	0.882791922739245	0.30752097147115703
23	0.9476357	0.14461944649233538	0.8785160779953003	0.882791922739245	0.30964458808550405
24	0.9480002	0.14460227807333406	0.8789590001106262	0.882791922739245	0.3071435875472832
25	0.94694436	0.1453751585301586	0.8831672072410583	0.882791922739245	0.29718699430178436
26	0.94776136	0.14448168338035883	0.8816168308258057	0.882791922739245	0.30155223305703266
27	0.9474471	0.14507060784548456	0.8770763874053955	0.882791922739245	0.306499051711092
28	0.94756025	0.1445042993179882	0.8823920488357544	0.882791922739245	0.3086341658831963
29	0.94728374	0.14483852344512063	0.8838316798210144	0.882791922739245	0.2970322113628535
30	0.9478368	0.14493769714330884	0.8779623508453369	0.882791922739245	0.30455703450859845
31	0.94715804	0.14429292938632182	0.8828349709510803	0.882791922739245	0.29778611007190886
32	0.9475226	0.14489076149282648	0.8817275762557983	0.882791922739245	0.3000447114704719
33	0.94789964	0.14401457940468423	0.8798449635505676	0.882791922739245	0.3061514966709669
34	0.9478494	0.14412874356408553	0.882170557975769	0.882791922739245	0.30282445306397754
35	0.94712037	0.14405299826893453	0.8779623508453369	0.882791922739245	0.3058627009985851
36	0.94774884	0.1444836484853665	0.8770763874053955	0.882791922739245	0.3096038594726444
37	0.9475477	0.14435998116370052	0.8806201815605164	0.882791922739245	0.3056818935628217
38	0.9471832	0.14506559172294634	0.8782945871353149	0.882791922739245	0.31302802507927513
39	0.9470575	0.14489048740889363	0.8787375688552856	0.882791922739245	0.3107606998115679
40	0.9476482	0.14383450422673213	0.8769656419754028	0.882791922739245	0.3118430660412557
41	0.948327	0.14457450536147343	0.8825027942657471	0.882791922739245	0.2982051987188599
42	0.9476608	0.1439992055435874	0.883610188961029	0.882791922739245	0.3019977337036154
43	0.94773626	0.1442245737974207	0.8837209343910217	0.882791922739245	0.30342329283093294
44	0.9477111	0.14460333421125487	0.8795127272605896	0.882791922739245	0.3059613492467739
45	0.9474346	0.14480509440770453	0.8777408599853516	0.882791922739245	0.3081994837832741
46	0.94728374	0.14415431707073306	0.883610188961029	0.882791922739245	0.2986177147094857
47	0.94715804	0.14459276785662686	0.8809523582458496	0.882791922739245	0.30442571364763965
48	0.9474471	0.14468963377591834	0.8805094361305237	0.882791922739245	0.3040454176111211
49	0.94734657	0.14430178699143023	0.8792912364006042	0.882791922739245	0.3072244881593508
best_val_acc	0.8817275762557983
best_val_f1	0.882791922739245
best_test_acc	0.8865476250648499
best_test_f1	0.888111123263699
